,Symbol,Date,AdjClose
766,CVX,2016-04-22,94.543549
767,CVX,2016-04-29,93.638725
768,CVX,2016-05-06,94.28501899999999
769,CVX,2016-05-13,92.18918599999999
770,CVX,2016-05-20,94.703232
771,CVX,2016-05-27,93.798187
772,CVX,2016-06-03,95.925507
773,CVX,2016-06-10,0.0
774,CVX,2016-06-17,0.0
775,CVX,2016-06-24,97.810249
776,CVX,2016-07-01,96.149445
777,CVX,2016-07-08,0.0
778,CVX,2016-07-15,98.332741
779,CVX,2016-07-22,94.97380799999999
780,CVX,2016-07-29,93.66755699999999
781,CVX,2016-08-05,94.60992399999999
782,CVX,2016-08-12,96.615959
783,CVX,2016-08-19,96.06881
784,CVX,2016-08-26,94.484779
785,CVX,2016-09-02,98.17141
786,CVX,2016-09-09,93.815353
787,CVX,2016-09-16,94.26792900000001
788,CVX,2016-09-23,10000000.0
789,CVX,2016-09-30,96.342247
790,CVX,2016-10-07,0.0
791,CVX,2016-10-14,96.04995
792,CVX,2016-10-21,94.21135699999999
793,CVX,2016-10-28,99.368843
794,CVX,2016-11-04,101.631721
795,CVX,2016-11-11,101.942871
796,CVX,2016-11-18,10000000.0
797,CVX,2016-11-25,107.88686399999999
798,CVX,2016-12-02,109.67719299999999
799,CVX,2016-12-09,0.0
800,CVX,2016-12-16,113.105499
801,CVX,2016-12-23,0.0
802,CVX,2016-12-30,111.71514099999999
803,CVX,2017-01-06,110.61999499999999
804,CVX,2017-01-13,110.06765
805,CVX,2017-01-20,110.991386
806,CVX,2017-01-27,106.858376
807,CVX,2017-02-03,106.905983
808,CVX,2017-02-10,105.40133700000001
809,CVX,2017-02-17,106.73711399999999
810,CVX,2017-02-24,108.986855
811,CVX,2017-03-03,105.79493000000001
812,CVX,2017-03-10,103.699028
813,CVX,2017-03-17,103.708641
814,CVX,2017-03-24,103.622116
815,CVX,2017-03-31,105.07386000000001
816,CVX,2017-04-07,102.00692
817,CVX,2017-04-14,100.833984
818,CVX,2017-04-21,101.401237
819,CVX,2017-04-28,100.766685
820,CVX,2017-05-05,102.112679
821,CVX,2017-05-12,101.11279300000001
822,CVX,2017-05-19,0.0
823,CVX,2017-05-26,101.26726500000001
824,CVX,2017-06-02,101.005051
825,CVX,2017-06-09,103.26795200000001
826,CVX,2017-06-16,0.0
827,CVX,2017-06-23,101.121597
828,CVX,2017-06-30,100.83023100000001
829,CVX,2017-07-07,101.13131
830,CVX,2017-07-14,101.616905
831,CVX,2017-07-21,103.054291
832,CVX,2017-07-28,106.278679
833,CVX,2017-08-04,106.939095
834,CVX,2017-08-11,10000000.0
835,CVX,2017-08-18,105.39439399999999
836,CVX,2017-08-25,105.57096899999999
837,CVX,2017-09-01,109.67138700000001
838,CVX,2017-09-08,112.270927
839,CVX,2017-09-15,114.25246399999999
840,CVX,2017-09-22,115.380569
841,CVX,2017-09-29,116.322296
842,CVX,2017-10-06,116.871628
843,CVX,2017-10-13,115.949524
844,CVX,2017-10-20,116.184959
845,CVX,2017-10-27,113.134178
846,CVX,2017-11-03,115.007805
847,CVX,2017-11-10,112.38864099999999
848,CVX,2017-11-17,114.767525
849,CVX,2017-11-24,117.81716200000001
850,CVX,2017-12-01,118.450851
851,CVX,2017-12-08,118.351845
852,CVX,2017-12-15,123.589699
853,CVX,2017-12-22,124.34220900000001
854,CVX,2017-12-29,126.847275
855,CVX,2018-01-05,131.263321
856,CVX,2018-01-12,130.292969
857,CVX,2018-01-19,129.36222800000002
858,CVX,2018-01-26,124.332306
859,CVX,2018-02-02,111.19310800000001
860,CVX,2018-02-09,111.420837
861,CVX,2018-02-16,109.889999
862,CVX,2018-02-23,112.040001
863,CVX,2018-03-02,113.349998
864,CVX,2018-03-09,0.0
865,CVX,2018-03-16,113.699997
866,CVX,2018-03-23,114.040001
867,CVX,2018-03-30,117.290001
868,CVX,2018-04-06,119.230003
869,CVX,2018-04-13,123.709999
870,CVX,2018-04-20,124.220001
871,CVX,2018-04-27,126.010002
872,CVX,2018-05-04,128.820007
873,CVX,2018-05-11,129.83999599999999
874,MRO,2010-01-01,15.738273999999999
875,MRO,2010-01-08,15.410497
876,MRO,2010-01-15,15.183938000000001
877,MRO,2010-01-22,14.542841000000001
878,MRO,2010-01-29,13.911382999999999
879,MRO,2010-02-05,13.896920000000001
880,MRO,2010-02-12,14.436794
881,MRO,2010-02-19,14.147383
882,MRO,2010-02-26,14.460249
883,MRO,2010-03-05,15.481948000000001
884,MRO,2010-03-12,15.692155999999999
885,MRO,2010-03-19,15.2033
886,MRO,2010-03-26,15.687264
887,MRO,2010-04-02,15.579716000000001
888,MRO,2010-04-09,15.985470999999999
889,MRO,2010-04-16,15.877918
890,MRO,2010-04-23,15.838806
891,MRO,2010-04-30,14.988209
892,MRO,2010-05-07,15.486842000000001
893,MRO,2010-05-14,15.354851000000002
894,MRO,2010-05-21,15.677272
895,MRO,2010-05-28,15.726821
896,MRO,2010-06-04,15.94979
897,MRO,2010-06-11,16.544378
898,MRO,2010-06-18,16.276814
899,MRO,2010-06-25,15.285829999999999
900,MRO,2010-07-02,15.895288
901,MRO,2010-07-09,16.113301999999997
902,MRO,2010-07-16,16.202494
903,MRO,2010-07-23,16.529514000000002
904,MRO,2010-07-30,17.332203
905,MRO,2010-08-06,16.336271
906,MRO,2010-08-13,15.85565
907,MRO,2010-08-20,15.162704999999999
908,MRO,2010-08-27,15.995871
909,MRO,2010-09-03,15.945685999999998
910,MRO,2010-09-10,16.061121
911,MRO,2010-09-17,15.790095999999998
912,MRO,2010-09-24,16.613224
913,MRO,2010-10-01,17.491566
914,MRO,2010-10-08,17.82283
915,MRO,2010-10-15,17.842909
916,MRO,2010-10-22,17.702375
917,MRO,2010-10-29,16.979616
918,MRO,2010-11-05,17.135214
919,MRO,2010-11-12,17.14525
920,MRO,2010-11-19,17.172857
921,MRO,2010-11-26,17.808135999999998
922,MRO,2010-12-03,17.701407999999997
923,MRO,2010-12-10,17.874212
924,MRO,2010-12-17,18.504406
925,MRO,2010-12-24,18.722939
926,MRO,2010-12-31,19.109194
927,MRO,2011-01-07,21.843428
928,MRO,2011-01-14,21.269133
929,MRO,2011-01-21,22.697241
930,MRO,2011-01-28,23.352852
931,MRO,2011-02-04,23.5968
932,MRO,2011-02-11,25.451815
933,MRO,2011-02-18,24.683352
934,MRO,2011-02-25,27.006546000000004
935,MRO,2011-03-04,24.919258
936,MRO,2011-03-11,25.406466
937,MRO,2011-03-18,26.016752
938,MRO,2011-03-25,27.339899
939,MRO,2011-04-01,27.180914
940,MRO,2011-04-08,26.242410999999997
941,MRO,2011-04-15,27.611708
942,MRO,2011-04-22,26.980906
943,MRO,2011-04-29,0.0
944,MRO,2011-05-06,26.242410999999997
945,MRO,2011-05-13,26.627043
946,MRO,2011-05-20,27.705608
947,MRO,2011-05-27,27.152317
948,MRO,2011-06-03,26.449084999999997
949,MRO,2011-06-10,26.469766999999997
950,MRO,2011-06-17,26.692109999999996
951,MRO,2011-06-24,27.240222999999997
952,MRO,2011-07-01,0.0
953,MRO,2011-07-08,27.133059999999997
954,MRO,2011-07-15,27.731201000000002
955,MRO,2011-07-22,26.951021
956,MRO,2011-07-29,0.0
957,MRO,2011-08-05,22.911396
958,MRO,2011-08-12,22.183232999999998
959,MRO,2011-08-19,21.960081
960,MRO,2011-08-26,23.34621
961,MRO,2011-09-02,22.491865
962,MRO,2011-09-09,22.395971
963,MRO,2011-09-16,19.222704
964,MRO,2011-09-23,19.458082
965,MRO,2011-09-30,20.225248
966,MRO,2011-10-07,20.617548
967,MRO,2011-10-14,21.654963000000002
968,MRO,2011-10-21,24.200554
969,MRO,2011-10-28,23.311336999999998
970,MRO,2011-11-04,23.825687
971,MRO,2011-11-11,23.067238
972,MRO,2011-11-18,21.770232999999998
973,MRO,2011-11-25,24.294313
974,MRO,2011-12-02,23.9788
975,MRO,2011-12-09,23.733404
976,MRO,2011-12-16,0.0
977,MRO,2011-12-23,25.679057999999998
978,MRO,2011-12-30,0.0
979,MRO,2012-01-06,26.862221
980,MRO,2012-01-13,28.019087
981,MRO,2012-01-20,27.642233
982,MRO,2012-01-27,27.545828000000004
983,MRO,2012-02-03,28.571234000000004
984,MRO,2012-02-10,29.438887
985,MRO,2012-02-17,30.69138
986,MRO,2012-02-24,30.180445000000002
987,MRO,2012-03-02,29.537369
988,MRO,2012-03-09,29.643084
989,MRO,2012-03-16,28.383358
990,MRO,2012-03-23,27.969322
991,MRO,2012-03-30,26.903408000000002
992,MRO,2012-04-06,26.727221999999998
993,MRO,2012-04-13,25.907965
994,MRO,2012-04-20,26.339615000000002
995,MRO,2012-04-27,24.357538
996,MRO,2012-05-04,23.767313
997,MRO,2012-05-11,21.283113
998,MRO,2012-05-18,22.060625
999,MRO,2012-05-25,22.087229
1000,MRO,2012-06-01,22.167032
1001,MRO,2012-06-08,21.821226
1002,MRO,2012-06-15,20.677404
1003,MRO,2012-06-22,21.865562
1004,MRO,2012-06-29,22.583773
1005,MRO,2012-07-06,21.519756
1006,MRO,2012-07-13,23.718721
1007,MRO,2012-07-20,23.319719
1008,MRO,2012-07-27,22.814304
1009,MRO,2012-08-03,0.0
1010,MRO,2012-08-10,24.259601999999997
1011,MRO,2012-08-17,24.713566
1012,MRO,2012-08-24,24.321007
1013,MRO,2012-08-31,25.231033
1014,MRO,2012-09-07,10000000.0
1015,MRO,2012-09-14,27.11355
1016,MRO,2012-09-21,26.783443
1017,MRO,2012-09-28,26.622846999999997
1018,MRO,2012-10-05,26.141066
1019,MRO,2012-10-12,27.862984
1020,MRO,2012-10-19,26.944034999999996
1021,MRO,2012-10-26,27.095705
1022,MRO,2012-11-02,26.640691999999998
1023,MRO,2012-11-09,27.238455
1024,MRO,2012-11-16,28.103878
1025,MRO,2012-11-23,27.532877000000003
1026,MRO,2012-11-30,27.559790000000003
1027,MRO,2012-12-07,27.084312
1028,MRO,2012-12-14,28.223667
1029,MRO,2012-12-21,27.200937
1030,MRO,2012-12-28,28.340288
1031,MRO,2013-01-04,10000000.0
1032,MRO,2013-01-11,29.748783000000003
1033,MRO,2013-01-18,30.296034000000002
1034,MRO,2013-01-25,30.152490999999998
1035,MRO,2013-02-01,30.502373
1036,MRO,2013-02-08,31.704519
1037,MRO,2013-02-15,30.843279
1038,MRO,2013-02-22,30.199083
1039,MRO,2013-03-01,30.054838
1040,MRO,2013-03-08,31.334923
1041,MRO,2013-03-15,30.785025
1042,MRO,2013-03-22,30.397402000000003
1043,MRO,2013-03-29,29.468889
1044,MRO,2013-04-05,30.469513
1045,MRO,2013-04-12,27.143112
1046,MRO,2013-04-19,28.729694
1047,MRO,2013-04-26,29.261553000000003
1048,MRO,2013-05-03,31.352953000000003
1049,MRO,2013-05-10,31.686495
1050,MRO,2013-05-17,31.916059000000004
1051,MRO,2013-05-24,31.843586
1052,MRO,2013-05-31,31.372498999999998
1053,MRO,2013-06-07,31.136959
1054,MRO,2013-06-14,31.064486
1055,MRO,2013-06-21,31.816408000000003
1056,MRO,2013-06-28,31.861712
1057,MRO,2013-07-05,33.175312
1058,MRO,2013-07-12,33.293087
1059,MRO,2013-07-19,33.338367
1060,MRO,2013-07-26,33.990646000000005
1061,MRO,2013-08-02,0.0
1062,MRO,2013-08-09,31.390612
1063,MRO,2013-08-16,30.321613
1064,MRO,2013-08-23,31.465471
1065,MRO,2013-08-30,0.0
1066,MRO,2013-09-06,32.777283000000004
1067,MRO,2013-09-13,33.178123
1068,MRO,2013-09-20,32.139603
1069,MRO,2013-09-27,31.028189
1070,MRO,2013-10-04,31.939186
1071,MRO,2013-10-11,31.793428000000002
1072,MRO,2013-10-18,32.431114
1073,MRO,2013-10-25,32.121384
1074,MRO,2013-11-01,32.549541
1075,MRO,2013-11-08,33.187233
1076,MRO,2013-11-15,34.553719
1077,MRO,2013-11-22,33.176655
1078,MRO,2013-11-29,33.249912
1079,MRO,2013-12-06,33.130871
1080,MRO,2013-12-13,31.967899
1081,MRO,2013-12-20,32.306717
1082,MRO,2013-12-27,31.967899
1083,MRO,2014-01-03,31.592457
1084,MRO,2014-01-10,31.290262
1085,MRO,2014-01-17,30.869026
1086,MRO,2014-01-24,30.255503000000004
1087,MRO,2014-01-31,29.129158
1088,MRO,2014-02-07,30.466114
1089,MRO,2014-02-14,30.658421
1090,MRO,2014-02-21,30.687154999999997
1091,MRO,2014-02-28,31.147640000000003
1092,MRO,2014-03-07,30.272709000000003
1093,MRO,2014-03-14,31.147640000000003
1094,MRO,2014-03-21,31.764696
1095,MRO,2014-03-28,32.888298
1096,MRO,2014-04-04,32.602795
1097,MRO,2014-04-11,33.827705
1098,MRO,2014-04-18,10000000.0
1099,MRO,2014-04-25,33.450092
1100,MRO,2014-05-02,32.879089
1101,MRO,2014-05-09,33.358002
1102,MRO,2014-05-16,33.321163
1103,MRO,2014-05-23,33.94313
1104,MRO,2014-05-30,34.322746
1105,MRO,2014-06-06,36.248591999999995
1106,MRO,2014-06-13,36.38747
1107,MRO,2014-06-20,36.693020000000004
1108,MRO,2014-06-27,37.331879
1109,MRO,2014-07-04,36.47081
1110,MRO,2014-07-11,36.591175
1111,MRO,2014-07-18,37.692982
1112,MRO,2014-07-25,35.878235
1113,MRO,2014-08-01,35.267143
1114,MRO,2014-08-08,36.109711
1115,MRO,2014-08-15,37.304111
1116,MRO,2014-08-22,38.083121999999996
1117,MRO,2014-08-29,37.729374
1118,MRO,2014-09-05,37.25462
1119,MRO,2014-09-12,36.602993
1120,MRO,2014-09-19,35.495224
1121,MRO,2014-09-26,34.350208
1122,MRO,2014-10-03,32.311539
1123,MRO,2014-10-10,31.185143
1124,MRO,2014-10-17,32.330154
1125,MRO,2014-10-24,31.753002000000002
1126,MRO,2014-10-31,31.967102
1127,MRO,2014-11-07,29.742252
1128,MRO,2014-11-14,30.980349
1129,MRO,2014-11-21,30.451866
1130,MRO,2014-11-28,27.959497
1131,MRO,2014-12-05,24.595734
1132,MRO,2014-12-12,25.823185000000002
1133,MRO,2014-12-19,26.572771000000003
1134,MRO,2014-12-26,26.507181
1135,MRO,2015-01-02,25.99184
1136,MRO,2015-01-09,23.864897
1137,MRO,2015-01-16,25.139187
1138,MRO,2015-01-23,23.958591000000002
1139,MRO,2015-01-30,26.591503000000003
1140,MRO,2015-02-06,26.966296999999997
1141,MRO,2015-02-13,27.181803000000002
1142,MRO,2015-02-20,26.428295000000002
1143,MRO,2015-02-27,25.805346
1144,MRO,2015-03-06,24.172453
1145,MRO,2015-03-13,24.247963000000002
1146,MRO,2015-03-20,24.899229000000002
1147,MRO,2015-03-27,25.550499
1148,MRO,2015-04-03,27.155071000000003
1149,MRO,2015-04-10,28.976740000000003
1150,MRO,2015-04-17,28.835157000000002
1151,MRO,2015-04-24,29.354286
1152,MRO,2015-05-01,27.296653999999997
1153,MRO,2015-05-08,26.069623999999997
1154,MRO,2015-05-15,26.598190000000002
1155,MRO,2015-05-22,25.888489
1156,MRO,2015-05-29,25.346369
1157,MRO,2015-06-05,25.612673
1158,MRO,2015-06-12,25.232236999999998
1159,MRO,2015-06-19,25.498539
1160,MRO,2015-06-26,24.471373
1161,MRO,2015-07-03,23.567842000000002
1162,MRO,2015-07-10,23.082792
1163,MRO,2015-07-17,21.01894
1164,MRO,2015-07-24,20.79068
1165,MRO,2015-07-31,18.498571
1166,MRO,2015-08-07,17.138519
1167,MRO,2015-08-14,15.340973000000002
1168,MRO,2015-08-21,15.374351999999998
1169,MRO,2015-08-28,16.240789000000003
1170,MRO,2015-09-04,14.421276999999998
1171,MRO,2015-09-11,15.817198999999999
1172,MRO,2015-09-18,14.873748999999998
1173,MRO,2015-09-25,14.738970000000002
1174,MRO,2015-10-02,19.427332
1175,MRO,2015-10-09,18.705303
1176,MRO,2015-10-16,17.790735
1177,MRO,2015-10-23,16.895422
1178,MRO,2015-10-30,18.291338
1179,MRO,2015-11-06,16.558479000000002
1180,MRO,2015-11-13,16.982065
1181,MRO,2015-11-20,17.485544
1182,MRO,2015-11-27,15.979334
1183,MRO,2015-12-04,14.231746
1184,MRO,2015-12-11,12.339328
1185,MRO,2015-12-18,13.449677
1186,MRO,2015-12-25,12.155882
1187,MRO,2016-01-01,10.302086
1188,MRO,2016-01-08,8.757255
1189,MRO,2016-01-15,8.48691
1190,MRO,2016-01-22,8.853806
1191,MRO,2016-01-29,8.873116
1192,MRO,2016-02-05,6.816561999999999
1193,MRO,2016-02-12,0.0
1194,MRO,2016-02-19,7.186076
1195,MRO,2016-02-26,9.694882000000002
1196,MRO,2016-03-04,10.297774
1197,MRO,2016-03-11,11.134041
1198,MRO,2016-03-18,10.006052
1199,MRO,2016-03-25,10.832597999999999
1200,MRO,2016-04-01,10.91039
1201,MRO,2016-04-08,12.748235000000001
1202,MRO,2016-04-15,13.477538000000001
1203,MRO,2016-04-22,13.954018
1204,MRO,2016-04-29,11.736932000000001
1205,MRO,2016-05-06,11.989759
1206,MRO,2016-05-13,12.388444999999999
1207,MRO,2016-05-20,12.858852
1208,MRO,2016-05-27,13.063891
1209,MRO,2016-06-03,13.9231
1210,MRO,2016-06-10,12.370664999999999
1211,MRO,2016-06-17,14.909237
1212,MRO,2016-06-24,14.65538
1213,MRO,2016-07-01,14.391759
1214,MRO,2016-07-08,14.909237
1215,MRO,2016-07-15,14.079320000000001
1216,MRO,2016-07-22,13.0346
1217,MRO,2016-07-29,0.0
1218,MRO,2016-08-05,0.0
1219,MRO,2016-08-12,16.285929
1220,MRO,2016-08-19,15.685032999999999
1221,MRO,2016-08-26,14.803301000000001
1222,MRO,2016-09-02,16.400215
1223,MRO,2016-09-09,13.970555
1224,MRO,2016-09-16,14.568172
1225,MRO,2016-09-23,15.577266
1226,MRO,2016-09-30,15.753612
1227,MRO,2016-10-07,14.479999
1228,MRO,2016-10-14,14.401623
1229,MRO,2016-10-21,13.666846
1230,MRO,2016-10-28,13.862786999999999
1231,MRO,2016-11-04,14.832694
1232,MRO,2016-11-11,15.146197
1233,MRO,2016-11-18,16.494792999999998
1234,MRO,2016-11-25,17.585926
1235,MRO,2016-12-02,18.067598
1236,MRO,2016-12-09,17.929976999999997
1237,MRO,2016-12-16,17.733376
1238,MRO,2016-12-23,17.271364000000002
1239,MRO,2016-12-30,17.870995999999998
1240,MRO,2017-01-06,17.143573999999997
1241,MRO,2017-01-13,16.976465
1242,MRO,2017-01-20,17.448307
1243,MRO,2017-01-27,16.396494
1244,MRO,2017-02-03,15.777199
1245,MRO,2017-02-10,15.895160999999998
1246,MRO,2017-02-17,15.757052
1247,MRO,2017-02-24,15.91482
1248,MRO,2017-03-03,15.845798
1249,MRO,2017-03-10,15.333051999999999
1250,MRO,2017-03-17,14.475191
1251,MRO,2017-03-24,15.628867000000001
1252,MRO,2017-03-31,16.082447
1253,MRO,2017-04-07,15.688028
1254,MRO,2017-04-14,14.879470999999999
1255,MRO,2017-04-21,14.6724
1256,MRO,2017-04-28,13.972304999999999
1257,MRO,2017-05-05,14.277981
1258,MRO,2017-05-12,13.923003
1259,MRO,2017-05-19,13.358263
1260,MRO,2017-05-26,12.962463
1261,MRO,2017-06-02,11.963067
1262,MRO,2017-06-09,12.240127000000001
1263,MRO,2017-06-16,11.468316999999999
1264,MRO,2017-06-23,11.587056
1265,MRO,2017-06-30,11.468316999999999
1266,MRO,2017-07-07,11.329785000000001
1267,MRO,2017-07-14,11.972961999999999
1268,MRO,2017-07-21,12.101596
1269,MRO,2017-07-28,12.378656
1270,MRO,2017-08-04,11.923488
1271,MRO,2017-08-11,10.7064
1272,MRO,2017-08-18,10.919663
1273,MRO,2017-08-25,11.048832
1274,MRO,2017-09-01,11.704607000000001
1275,MRO,2017-09-08,11.853648
1276,MRO,2017-09-15,12.648527
1277,MRO,2017-09-22,13.443407
1278,MRO,2017-09-29,13.791167999999999
1279,MRO,2017-10-06,13.532831
1280,MRO,2017-10-13,13.652063
1281,MRO,2017-10-20,13.473216
1282,MRO,2017-10-27,15.341183
1283,MRO,2017-11-03,15.679007999999998
1284,MRO,2017-11-10,10000000.0
1285,MRO,2017-11-17,14.832460000000001
1286,MRO,2017-11-24,0.0
1287,MRO,2017-12-01,14.692907
1288,MRO,2017-12-08,15.071693
1289,MRO,2017-12-15,16.995527
1290,MRO,2017-12-22,17.015463
1291,MRO,2017-12-29,18.062109
1292,MRO,2018-01-05,18.540575
1293,MRO,2018-01-12,18.630289
1294,MRO,2018-01-19,18.620319
1295,MRO,2018-01-26,0.0
1296,MRO,2018-02-02,15.629904999999999
1297,MRO,2018-02-09,16.267859
1298,MRO,2018-02-16,10000000.0
1299,MRO,2018-02-23,14.53
1300,MRO,2018-03-02,14.83
1301,MRO,2018-03-09,14.91
1302,MRO,2018-03-16,15.84
1303,MRO,2018-03-23,16.129998999999998
1304,MRO,2018-03-30,16.799999
1305,MRO,2018-04-06,17.629998999999998
1306,MRO,2018-04-13,0.0
1307,MRO,2018-04-20,18.459999
1308,MRO,2018-04-27,19.440001000000002
1309,MRO,2018-05-04,21.139999
1310,MRO,2018-05-11,21.42
1311,NRG,2010-01-01,0.0
1312,NRG,2010-01-08,21.706004999999998
1313,NRG,2010-01-15,21.660875
1314,NRG,2010-01-22,22.310705
1315,NRG,2010-01-29,19.946057999999997
1316,NRG,2010-02-05,20.054369
1317,NRG,2010-02-12,20.370251
1318,NRG,2010-02-19,19.918985
1319,NRG,2010-02-26,20.126568
1320,NRG,2010-03-05,20.704187
1321,NRG,2010-03-12,19.873857
1322,NRG,2010-03-19,18.339546
1323,NRG,2010-03-26,19.368437
1324,NRG,2010-04-02,19.548941
1325,NRG,2010-04-09,20.487585
1326,NRG,2010-04-16,20.225842999999998
1327,NRG,2010-04-23,21.471342
1328,NRG,2010-04-30,20.541735
1329,NRG,2010-05-07,21.137404999999998
1330,NRG,2010-05-14,19.413565
1331,NRG,2010-05-21,20.776396
1332,NRG,2010-05-28,21.137404999999998
1333,NRG,2010-06-04,21.137404999999998
1334,NRG,2010-06-11,10000000.0
1335,NRG,2010-06-18,19.657248000000003
1336,NRG,2010-06-25,19.124751999999997
1337,NRG,2010-07-02,20.153643
1338,NRG,2010-07-09,20.64101
1339,NRG,2010-07-16,20.216822
1340,NRG,2010-07-23,20.234875
1341,NRG,2010-07-30,20.965927
1342,NRG,2010-08-06,20.225842999999998
1343,NRG,2010-08-13,0.0
1344,NRG,2010-08-20,18.285395
1345,NRG,2010-08-27,19.485767000000003
1346,NRG,2010-09-03,0.0
1347,NRG,2010-09-10,19.46772
1348,NRG,2010-09-17,18.592251
1349,NRG,2010-09-24,18.790817
1350,NRG,2010-10-01,19.395514000000002
1351,NRG,2010-10-08,18.863016000000002
1352,NRG,2010-10-15,18.357595
1353,NRG,2010-10-22,17.861202
1354,NRG,2010-10-29,17.987558
1355,NRG,2010-11-05,18.195139
1356,NRG,2010-11-12,17.617514
1357,NRG,2010-11-19,17.834126
1358,NRG,2010-11-26,17.319681
1359,NRG,2010-12-03,16.922564
1360,NRG,2010-12-10,16.525442
1361,NRG,2010-12-17,0.0
1362,NRG,2010-12-24,17.644588
1363,NRG,2010-12-31,17.617514
1364,NRG,2011-01-07,18.258316
1365,NRG,2011-01-14,18.465904000000002
1366,NRG,2011-01-21,0.0
1367,NRG,2011-01-28,19.20598
1368,NRG,2011-02-04,10000000.0
1369,NRG,2011-02-11,18.808865
1370,NRG,2011-02-18,17.418955
1371,NRG,2011-02-25,17.536282999999997
1372,NRG,2011-03-04,0.0
1373,NRG,2011-03-11,18.502001
1374,NRG,2011-03-18,19.079628
1375,NRG,2011-03-25,19.440635999999998
1376,NRG,2011-04-01,19.675303
1377,NRG,2011-04-08,19.260127999999998
1378,NRG,2011-04-15,20.631987
1379,NRG,2011-04-22,21.597704
1380,NRG,2011-04-29,21.408169
1381,NRG,2011-05-06,22.355835
1382,NRG,2011-05-13,22.491211
1383,NRG,2011-05-20,22.301679999999998
1384,NRG,2011-05-27,21.687962
1385,NRG,2011-06-03,21.751129000000002
1386,NRG,2011-06-10,20.731264000000003
1387,NRG,2011-06-17,20.965927
1388,NRG,2011-06-24,22.184353
1389,NRG,2011-07-01,21.868467000000003
1390,NRG,2011-07-08,21.742113
1391,NRG,2011-07-15,22.51829
1392,NRG,2011-07-22,22.428038
1393,NRG,2011-07-29,20.000212
1394,NRG,2011-08-05,20.261951
1395,NRG,2011-08-12,19.666273
1396,NRG,2011-08-19,19.485767000000003
1397,NRG,2011-08-26,21.254734
1398,NRG,2011-09-02,21.24571
1399,NRG,2011-09-09,21.471342
1400,NRG,2011-09-16,19.585047
1401,NRG,2011-09-23,10000000.0
1402,NRG,2011-09-30,18.799845
1403,NRG,2011-10-07,18.872042
1404,NRG,2011-10-14,18.881067
1405,NRG,2011-10-21,19.783598
1406,NRG,2011-10-28,19.576023
1407,NRG,2011-11-04,19.530891
1408,NRG,2011-11-11,0.0
1409,NRG,2011-11-18,16.940617
1410,NRG,2011-11-25,17.752893
1411,NRG,2011-12-02,16.796204
1412,NRG,2011-12-09,16.435194
1413,NRG,2011-12-16,0.0
1414,NRG,2011-12-23,16.471296
1415,NRG,2011-12-30,16.290786999999998
1416,NRG,2012-01-06,15.911723
1417,NRG,2012-01-13,14.819651
1418,NRG,2012-01-20,15.415329000000002
1419,NRG,2012-01-27,15.216764999999999
1420,NRG,2012-02-03,15.415329000000002
1421,NRG,2012-02-10,15.649985999999998
1422,NRG,2012-02-17,16.011001999999998
1423,NRG,2012-02-24,15.523632000000001
1424,NRG,2012-03-02,0.0
1425,NRG,2012-03-09,14.810625
1426,NRG,2012-03-16,15.027234
1427,NRG,2012-03-23,14.205928
1428,NRG,2012-03-30,13.700508
1429,NRG,2012-04-06,0.0
1430,NRG,2012-04-13,13.592203
1431,NRG,2012-04-20,15.063336999999999
1432,NRG,2012-04-27,14.630118
1433,NRG,2012-05-04,14.557916
1434,NRG,2012-05-11,14.097622
1435,NRG,2012-05-18,0.0
1436,NRG,2012-05-25,13.826864000000002
1437,NRG,2012-06-01,14.278129999999999
1438,NRG,2012-06-08,13.619275
1439,NRG,2012-06-15,13.772708999999999
1440,NRG,2012-06-22,15.189692
1441,NRG,2012-06-29,15.622909
1442,NRG,2012-07-06,0.0
1443,NRG,2012-07-13,16.335911
1444,NRG,2012-07-20,0.0
1445,NRG,2012-07-27,10000000.0
1446,NRG,2012-08-03,18.931099
1447,NRG,2012-08-10,19.030838
1448,NRG,2012-08-17,19.230301
1449,NRG,2012-08-24,19.230301
1450,NRG,2012-08-31,20.24576
1451,NRG,2012-09-07,19.765232
1452,NRG,2012-09-14,19.4751
1453,NRG,2012-09-21,19.565767
1454,NRG,2012-09-28,0.0
1455,NRG,2012-10-05,21.442553
1456,NRG,2012-10-12,21.098026
1457,NRG,2012-10-19,20.173233
1458,NRG,2012-10-26,19.538563
1459,NRG,2012-11-02,18.772375
1460,NRG,2012-11-09,17.834671
1461,NRG,2012-11-16,18.189722
1462,NRG,2012-11-23,19.136534
1463,NRG,2012-11-30,19.955893
1464,NRG,2012-12-07,20.702415
1465,NRG,2012-12-14,21.112097
1466,NRG,2012-12-21,20.875397
1467,NRG,2012-12-28,20.9027
1468,NRG,2013-01-04,0.0
1469,NRG,2013-01-11,21.558189000000002
1470,NRG,2013-01-18,21.549089000000002
1471,NRG,2013-01-25,21.849514000000003
1472,NRG,2013-02-01,22.078388
1473,NRG,2013-02-08,21.831656
1474,NRG,2013-02-15,21.886485999999998
1475,NRG,2013-02-22,21.93218
1476,NRG,2013-03-01,22.571869
1477,NRG,2013-03-08,23.64106
1478,NRG,2013-03-15,23.513120999999998
1479,NRG,2013-03-22,24.207635999999997
1480,NRG,2013-03-29,24.116255
1481,NRG,2013-04-05,24.920437
1482,NRG,2013-04-12,24.344713
1483,NRG,2013-04-19,25.569262
1484,NRG,2013-04-26,24.810772
